"row ID","Humidity Fraction","Precipitation One Hour (mm)","Pressure Altimeter (mbar)","Wind Speed (m/s)","Temperature (C)"
"Row14855",0.8664,0.0,1014.6,7.2,14.4
"Row1514",0.9228,0.0,1029.1,0.0,10.6
"Row12509",0.8648,0.0,1016.6,3.1,12.8
"Row11270",0.6566,0.0,,4.6,19.4
"Row7932",0.4692,0.0,1019.3,5.2,13.3
"Row4993",0.8336,0.0,1013.9,2.6,15.0
"Row1781",0.8996,0.0,1021.3,2.1,12.2
"Row4444",,,1008.8,2.6,13.3
"Row8425",0.8231,0.0,,3.1,6.7
"Row13969",0.805,0.0,1013.9,4.1,13.9
"Row8503",0.9249,,1022.4,3.1,3.3
"Row15330",,0.0,1009.5,8.2,17.2
"Row6940",0.9299,,1013.5,3.1,12.2
"Row13348",0.8996,0.0,,4.1,12.2
"Row14893",,0.0,1017.6,4.1,19.4
"Row7566",,0.0,1009.8,4.6,10.6
"Row12196",,0.0,1015.6,,11.1
"Row9476",0.7107,0.0,1023.4,2.6,10.0
"Row11062",0.7689,0.0,,8.2,11.1
"Row3832",0.6096,,1015.9,7.2,20.6
"Row1527",0.5656,0.0,1025.4,7.7,20.0
"Row16421",,0.0,,5.2,7.2
"Row1033",0.8899,0.0,,3.1,7.8
"Row16286",0.663,0.0,1009.8,,12.2
"Row6162",0.7236,0.0,1015.9,10.3,16.7
"Row9769",0.7873,0.0,1028.8,0.0,5.6
"Row15245",0.862,0.0,1015.2,4.1,15.6
"Row16856",0.6851,0.0,1014.6,3.6,9.4
"Row13724",,0.0,1016.3,8.2,14.4
"Row6424",,0.0,1014.2,6.7,29.4
"Row15045",0.9012,,1013.9,5.7,14.4
"Row12478",0.9004,0.0,1017.3,7.2,13.3
"Row6953",0.6738,0.0,1013.9,7.7,17.2
"Row161",0.862,0.5,1002.4,3.1,10.0
"Row11834",0.8309,0.0,1017.3,4.6,12.8
"Row766",0.7129,0.0,1023.0,1.5,11.1
"Row6701",0.9305,0.0,1017.3,1.5,13.3
"Row10079",0.9287,0.0,1016.7917365478716,4.6,10.0
"Row15284",0.8343,0.0,1013.9,2.6,15.6
"Row14563",0.7536,0.0,1011.5,8.8,17.2
"Row756",0.5481,0.0,1026.1,2.6,13.3
"Row190",0.9275,0.3,1010.2,,7.8
"Row9306",0.7707,0.0,1014.2,5.2,12.2
"Row5136",0.8349,,1010.8,5.2,16.1
"Row2792",0.8026,,1018.3,0.0,12.2
"Row3002",0.8309,0.0,1018.0,6.2,12.8
"Row13511",,0.0,1016.9,6.2,12.8
"Row6901",0.8369,0.0,1016.6,4.1,17.8
"Row10351",,0.0,1018.0,,7.2
"Row4842",0.4688,0.0,1015.2,13.9,20.0
"Row14351",0.867,,1012.5,7.7,15.0
"Row4390",0.7734,0.0,1009.1,10.8,13.9
"Row6778",0.6998,0.0,1014.6,2.1,18.9
"Row12381",0.8371,0.0,1019.6,5.7,13.3
"Row12291",0.8274,,1015.9,3.1,10.0
"Row13706",0.8336,0.0,1016.3,5.2,15.0
"Row10736",0.6887,0.0,1004.1,8.2,11.1
"Row9854",0.8295,0.0,1018.3,,11.7
"Row13547",0.6301,0.0,1017.6,3.1,18.9
"Row5879",0.9012,0.0,,6.2,14.4
"Row16087",0.7041,0.0,1014.2,2.1,6.7
"Row9407",0.6061,0.0,1017.6,2.6,8.9
"Row16043",0.6463,,,2.6,16.7
"Row7836",,0.0,1016.7917365478716,4.6,11.7
"Row2705",0.7752,0.0,1015.9,7.2,15.0
"Row8271",0.7725,0.0,1008.5,10.8,13.3
"Row3277",0.5628,0.0,1015.2,,18.9
"Row9051",0.9269,0.0,1027.4,2.1,6.7
"Row5622",0.9309,0.0,,6.2,13.9
"Row2234",1.0,0.0621152418479811,1016.7917365478716,4.929683753853187,13.827246260988623
"Row8865",0.862,0.0,1024.0,2.1,10.0
"Row482",0.9611,0.0,1023.7,,11.7
"Row11084",0.7689,0.0,1019.0,6.2,11.1
"Row7189",0.1371,,1018.6,2.1,26.7
"Row11968",0.6659,,1012.5,12.9,15.6
"Row6621",0.8941,0.0,,7.2,12.8
"Row858",,0.0,1018.6,5.2,13.9
"Row6234",0.7517,,1016.9,7.2,16.1
"Row16999",1.0,0.0,1022.0,3.1,5.0
"Row597",,0.0,1020.7,3.1,9.4
"Row11150",0.4317,,1020.3,4.6,18.9
"Row16579",,0.0,1026.8,0.0,10.6
"Row2209",0.8941,0.0,1020.0,4.1,12.8
"Row9819",1.0,,1022.4,2.1,3.9
"Row15467",0.7497,0.0,1017.6,2.6,17.8
"Row13059",0.9293,0.0,1016.3,8.2,11.1
"Row7348",0.6116,0.0,1023.0,0.0,11.1
"Row4003",0.2873,0.0,1008.5,9.3,25.6
"Row2019",0.9293,0.0,1007.1,3.6,11.1
"Row963",0.9281,0.0,1021.7,1.5,8.9
"Row4692",0.5272,0.0,1017.3,6.7,20.6
"Row9751",0.792,0.0,1024.4,3.6,5.0
"Row6893",,0.0,1014.9,5.2,15.6
"Row15134",0.8133,,1013.9,1.5,20.0
"Row11245",,0.0,1014.6,2.6,19.4
"Row9068",0.6887,0.0,1022.0,2.6,11.1
"Row2214",0.8996,0.0,1020.0,3.1,12.2
"Row4535",0.8322,0.0,1010.2,,13.9
"Row14726",0.5885,0.0,1017.3,9.8,20.0
"Row15988",0.9228,0.0,1016.3,3.6,10.6
"Row2057",0.8923,0.0,,7.7,10.6
"Row4110",0.8309,0.0,1013.5,8.2,12.8
"Row8146",,0.0,1021.0,4.1,12.8
"Row7227",0.5322,0.0,1009.8,0.0,14.4
"Row8427",0.7937,0.0,1020.3,3.1,6.1
"Row7845",0.6827,0.0,1024.7,2.1,8.3
"Row8501",0.8866,0.0,1022.0,3.6,3.9
"Row5462",0.4672,0.0,1015.6,2.1,25.0
"Row7114",0.7497,0.0,1018.6,2.1,17.8
"Row16796",0.9004,0.3,1016.9,,13.3
"Row8106",0.8026,0.0,1021.3,4.6,12.2
"Row6562",0.8021,0.0,1019.6,,15.6
"Row17009",0.8602,1.5,1019.3,4.6,8.3
"Row16447",0.8631,0.0,1019.0,5.7,11.1
"Row9544",0.589,0.0,,1.5,12.2
"Row4956",0.6831,0.0,1016.9,3.1,21.7
"Row17107",0.8974,0.0,1017.6,7.7,9.4
"Row7248",0.6738,0.0,1013.2,0.0,17.2
"Row14727",0.587,0.0,1017.3,10.3,19.4
"Row80",,,1021.3,4.1,1.7
"Row8871",0.6157,0.0,1023.7,3.1,12.8
"Row1104",0.5408,0.0,1013.5,6.2,10.6
"Row6249",,0.0,1016.9,2.6,14.4
"Row7748",0.6184,0.0,1024.4,5.2,13.9
"Row9436",0.8933,0.0,1026.8,1.5,4.4
"Row3074",0.739,0.0,1015.6,2.6,11.7
"Row4050",0.3785,0.0,1011.5,8.8,26.1
"Row9036",0.4559,0.0,1028.1,0.0,14.4
"Row1753",0.8309,0.0,1021.3,3.1,12.8
"Row9236",0.8288,0.0,1022.4,4.1,11.1
"Row235",0.8578,0.0,1010.2,3.6,6.1
"Row17328",0.7949,0.0,1010.5,3.1,10.6
"Row11066",0.8274,0.0,1019.6,4.6,10.0
"Row16912",0.5878,0.0,1022.4,7.7,11.7
"Row16116",,0.0,1018.3,6.2,13.3
"Row7272",0.8343,0.0,1018.0,1.5,15.6
"Row5024",0.7761,,1017.3,,15.6
"Row11791",1.0,1.3,1016.3,5.2,11.7
"Row572",0.7671,0.0,1023.0,2.1,10.0
"Row9601",0.7907,0.0,1019.6,,7.8
"Row15008",0.8336,0.0,1017.3,0.0,15.0
"Row2881",0.745,0.0,1014.9,6.2,12.2
"Row11025",,0.0,1018.6,2.6,13.3
"Row12159",0.5612,0.0,1015.2,8.8,18.3
"Row11093",0.8974,0.0,1016.3,,9.4
"Row12155",0.6002,,1014.9,7.7,16.7
"Row10019",,0.0,,3.6,10.0
"Row3037",0.482,0.0,1020.3,10.3,17.8
"Row6470",0.3746,0.0,,3.1,25.6
"Row10221",0.8042,0.0,1019.3,4.1,13.3
"Row11097",0.8631,0.0,1016.3,3.6,11.1
"Row3946",0.5471,0.0,,8.2,20.0
"Row7091",0.6566,,1018.3,2.6,19.4
"Row11068",0.8974,0.0,1019.6,4.6,9.4
"Row15941",1.0,0.0,1021.7,0.0,11.7
"Row12511",0.8941,0.0,1017.6,5.7,12.8
"Row14227",0.587,,1010.5,9.3,19.4
"Row10839",0.5791,0.0,1022.0,5.7,17.8
"Row3944",0.6029,0.0,1015.6,6.7,17.8
"Row14205",0.7225,0.0,1012.5,,16.1
"Row11705",0.6727,0.0,,6.7,16.7
"Row10362",0.8642,0.0,1018.3,,12.2
"Row10338",0.7429,,1014.9,,13.9
"Row332",0.7671,0.0,1016.6,3.1,10.0
"Row8719",0.8899,0.0,1022.4,1.5,7.8
"Row10386",,0.0,1019.3,,12.2
"Row459",0.9297,0.8,1020.7,6.7,11.7
"Row4317",0.6438,,1010.2,8.2,15.6
"Row10443",0.362,0.0,1024.7,7.2,16.1
"Row15492",0.6299,0.0,1018.6,2.6,20.6
"Row12064",0.6208,,1015.6,8.8,16.7
"Row3626",0.8349,0.0,1015.9,4.6,16.1
"Row870",0.9607,0.0,1018.3,2.1,10.6
"Row10750",0.9666,1.5,1007.8,5.7,8.3
"Row11875",0.6659,0.0,1016.3,8.2,15.6
"Row2620",0.7681,0.0,1015.6,2.1,10.6
"Row9421",0.6334,0.0,,3.6,11.1
"Row22",0.8223,0.0,1016.6,5.2,6.1
"Row6896",0.9258,0.0,,3.1,15.6
"Row17445",0.8909,0.0,1020.3,3.6,8.9
"Row9878",0.5791,0.0,1010.5,7.7,17.8
"Row965",0.9275,0.0,1021.7,2.1,7.8
"Row10133",,0.0,1019.6,2.6,10.6
"Row13049",0.6517,0.0,1015.9,11.8,17.2
"Row6466",0.6326,0.0,1019.6,2.1,20.0
"Row12429",0.7981,0.0,1015.9,4.6,12.8
"Row13178",,0.0,1011.9,3.6,12.8
"Row10492",1.0,0.0,1020.3,5.2,10.0
"Row9904",0.8909,1.0,1005.4,7.7,8.9
"Row5392",,0.0,1015.2,8.2,17.8
"Row7315",0.5197,0.0,1018.3,3.1,17.8
"Row14963",,0.0,1012.9,3.1,22.2
"Row2187",0.8614,0.0,1021.0,3.1,9.4
"Row14775",0.6573,0.0,1017.3,8.8,21.7
"Row17065",0.9269,0.0,1018.3,3.1,6.7
"Row5180",0.7554,0.0,1016.3,5.2,18.3
"Row12147",0.8631,0.0,1014.6,4.1,11.1
"Row16697",0.8909,0.3,1024.7,5.2,8.9
"Row16004",0.8295,,1018.0,6.7,11.7
"Row2031",0.6954,0.0,1009.8,13.4,14.4
"Row13334",0.6096,0.0,,4.1,20.6
"Row4074",0.6287,0.0,1010.5,11.8,18.3
"Row4658",0.805,0.0,1014.6,5.7,13.9
"Row16657",,1.0,1016.6,5.2,7.2
"Row4938",0.6134,0.0,,9.3,22.2
"Row314",0.9228,,1001.7,18.0,10.6
"Row13181",0.8301,0.0,1011.9,5.2,12.2
"Row13856",,0.0,1018.6,5.7,13.3
"Row16013",0.9599,0.0,1020.0,2.1,7.8
"Row733",,0.0,1022.0,3.1,13.3
"Row1559",,0.0,1021.0,0.0,15.0
"Row7577",0.6932,0.0,1012.2,7.7,13.3
"Row16637",,0.0,1015.2,6.2,10.6
"Row10017",0.7714,0.0,1026.8,3.6,9.4
"Row7078",0.6714,0.0,1017.3,2.6,16.1
"Row13000",0.3588,0.0,1013.9,10.3,24.4
"Row8241",0.8336,0.0,1019.3,6.7,15.0
"Row12209",0.6463,0.0,1013.5,7.7,16.7
"Row14750",0.6287,0.0,1016.9,10.3,18.3
"Row1627",,,1020.7,4.1,13.9
"Row13809",0.8384,0.0,1014.2,5.2,14.4
"Row3173",0.7949,0.0,1016.3,3.1,10.6
"Row2847",0.6301,0.0,1020.3,11.3,18.9
"Row6925",0.8963,,1014.6,6.7,15.6
"Row14360",0.7761,0.0,1014.2,3.1,15.6
"Row5595",,0.0,1011.9,3.1,15.6
"Row2898",0.5256,0.0,1013.9,7.7,20.0
"Row7973",0.9676,0.0,1015.9,3.1,12.2
"Row549",0.6792,0.0,1026.1,2.1,8.9
"Row9869",0.8011,0.0,,3.1,11.1
"Row1457",0.5961,,1021.3,6.2,15.0
"Row8433",0.6768,0.0,1020.7,2.1,7.8
"Row14131",0.5656,0.0,1013.5,9.3,20.0
"Row171",0.9599,0.3,1004.4,4.1,7.8
"Row9300",0.7794,0.3,1014.9,5.7,14.4
"Row14932",0.8941,0.0,1016.6,2.6,12.8
"Row6891",0.9686,6.6,1015.2,3.6,16.1
"Row13565",0.8057,0.0,1017.3,1.5,14.4
"Row8325",0.8941,1.3,1011.5,10.3,12.8
"Row10562",,0.0,1018.6,2.1,9.4
"Row15971",0.8343,0.0,1020.0,7.2,15.6
"Row12255",0.6678,0.0,1013.9,8.8,14.4
"Row4054",0.6312,0.0,,5.2,19.4
"Row4101",0.7488,0.0,1011.5,7.7,14.4
"Row5939",0.8343,0.0,1014.9,5.7,15.6
"Row16838",0.7498,0.0,,7.7,15.0
"Row3011",0.8081,0.0,1020.3,5.2,16.1
"Row6824",0.9258,0.0,1020.7,,15.6
"Row5349",0.8081,,1016.9,5.7,16.1
"Row11656",,0.0,1019.6,,13.9
"Row8839",0.9281,0.0,1022.4,3.1,8.9
"Row7387",0.7794,0.0,1016.9,8.2,14.4
"Row2281",0.7965,0.0,1017.6,2.6,11.7
"Row15943",0.9611,0.0,1022.0,4.1,11.7
"Row9485",0.4579,0.0,1024.7,8.8,10.6
"Row5225",0.7497,0.0,1013.2,7.7,17.8
"Row15855",,0.0,1014.9,,21.7
"Row1430",0.5731,0.0,,,13.9
"Row7404",0.3786,0.0,1017.6,,21.7
"Row12382",0.8371,0.0,1019.6,6.2,13.3
"Row5524",0.9012,0.0,1011.9,4.6,14.4
"Row2102",,0.0,1019.0,4.6,16.7
"Row13901",0.9303,0.0,1014.6,,12.8
"Row14284",0.8648,0.0,1015.2,2.1,12.8
"Row10337",0.6015,0.0,1014.9,6.2,17.2
"Row10161",1.0,0.0,1023.0,0.0,9.4
"Row7134",0.8309,0.0,1016.6,,12.8
"Row6067",0.7536,0.0,1013.9,8.8,17.2
"Row7124",0.6029,0.0,1015.9,5.2,17.8
"Row964",0.9278,0.0,1021.7,2.1,8.3
"Row2960",0.745,0.0,1017.3,5.2,12.2
"Row15317",0.9611,0.0,1011.2,1.5,11.7
"Row10747",0.862,0.0,,6.2,10.0
"Row9053",0.966,0.0,1026.8,3.6,6.1
"Row15173",0.8967,0.0,1015.9,3.6,16.1
"Row4356",0.5286,0.0,1009.8,8.2,21.1
"Row16440",0.8918,0.3,,4.1,10.0
"Row2712",0.8949,,1016.9,5.2,13.9
"Row17145",,0.0,1026.4,0.0,7.2
"Row16863",0.585,0.0,1013.9,4.1,10.6
"Row13505",0.6082,0.0,1014.6,11.8,18.3
"Row15949",0.8021,0.0,1023.0,,15.6
"Row8761",0.9281,0.0,,2.6,8.9
"Row11636",0.8288,0.0,1019.0,8.8,11.1
"Row8727",0.6691,0.0,1021.0,2.6,15.0
"Row6853",0.6096,0.0,1017.6,6.2,20.6
"Row14461",0.6512,0.0,1016.9,8.2,18.9
"Row728",0.8245,0.0,1021.3,2.1,7.8
"Row3672",0.8057,0.0,1017.6,6.2,14.4
"Row1138",0.8631,1.3,1013.9,4.1,11.1
"Row15378",0.5471,0.0,1002.4,6.2,20.0
"Row9753",0.56,,1026.4,2.1,8.9
"Row8347",0.8323,0.0,1012.9,3.1,9.4
"Row3313",0.8369,,1014.9,7.7,17.8
"Row17184",1.0,0.3,1021.3,3.1,7.8
"Row3157",0.5549,0.5,1013.5,6.7,14.4
"Row12056",0.8026,0.0,1013.9,3.1,12.2
"Row15925",0.7011,,1021.0,,17.2
"Row11380",0.8927,,1017.3,6.7,11.1
"Row17290",0.9265,0.0,1020.3,4.1,6.1
"Row2279",,,1017.6,4.6,14.4
"Row5129",0.5372,,1009.1,10.3,24.4
"Row5195",0.8052,0.0,1019.6,5.2,17.8
"Row2254",0.7141,0.0,1018.3,5.7,11.7
"Row14793",0.8036,0.0,1020.0,6.2,16.7
"Row15120",0.8958,0.0,,5.2,15.0
"Row8365",0.743,0.0,,4.1,11.1
"Row2595",0.9287,0.0,1020.7,3.1,10.0
"Row3340",0.8356,,1012.5,2.6,16.7
"Row99",0.8548,0.0,1015.9,2.6,3.3
"Row13914",0.5912,0.0,,7.2,21.1
"Row10625",0.5481,0.0,1012.2,9.3,13.3
"Row16243",0.6605,0.0,1018.3,2.1,11.1
"Row16426",0.5862,,1021.7,8.2,11.1
"Row12473",,0.0,1017.6,9.8,18.3
"Row10028",0.7671,0.0,1024.0,5.2,10.0
"Row6689",0.7752,0.0,1018.3,7.2,15.0
"Row5333",0.8343,0.0,1018.6,6.2,15.6
"Row6491",,0.0,1016.9,2.6,19.4
"Row7494",0.8642,0.0,1022.4,3.1,12.2
"Row13125",0.8371,0.0,1013.9,7.2,13.3
"Row12027",0.9293,,1010.2,4.6,11.1
"Row17424",0.9602,1.8,1019.3,3.1,8.9
"Row5271",,0.0,1014.9,,19.4
"Row9481",,0.0,1024.0,2.1,7.8
"Row7557",0.6404,0.0,1011.2,12.9,12.2
"Row3452",0.8081,0.0,1013.9,3.6,16.1
"Row9695",,,1021.7,,8.9
"Row3069",,0.0,1015.2,5.2,13.3
"Row17101",1.0,5.6,1015.2,9.3,8.9
"Row11262",0.8927,0.0,1014.6,3.1,11.1
"Row7286",0.6512,0.0,1015.6,9.3,18.9
"Row3333",0.8369,0.0,1014.2,3.6,17.8
"Row46",0.7911,,1022.0,2.6,4.4
"Row1097",0.6348,0.0,1012.2,9.3,11.7
"Row17402",0.8965,0.0,1022.4,0.0,8.3
"Row3254",0.5256,0.0,1014.9,9.8,20.0
"Row10271",0.9309,0.0,1019.3,2.6,13.9
"Row2880",0.7162,,1014.9,6.2,12.8
"Row12324",0.5286,0.0,1016.3,3.6,21.1
"Row286",0.9287,3.0,1000.0,6.2,10.0
"Row16672",0.5834,0.0,1026.1,5.7,10.0
"Row15504",0.7011,0.0,1015.2,0.0,17.2
"Row15151",0.8958,0.0,1013.9,1.5,15.0
"Row3701",0.8384,0.0,1012.5,3.1,14.4
"Row13544",0.8057,0.0,,2.1,14.4
"Row13946",0.8653,0.0,1015.6,2.6,13.3
"Row16762",0.6348,0.0,1025.7,,11.7
"Row14172",0.5154,0.0,1017.6,3.1,23.9
"Row11285",0.8648,0.0,1017.3,2.6,12.8
"Row16884",0.498,0.0,1016.6,4.1,10.0
"Row14336",0.8659,0.0,1012.9,5.2,13.9
"Row16858",0.6089,0.0,1015.2,2.6,10.0
"Row5402",0.8336,0.0,1013.5,4.6,15.0
"Row7310",,,1016.6,4.1,23.9
"Row14427",0.9299,0.0,1016.3,4.1,12.2
"Row2196",0.6276,0.0,1022.0,5.7,17.8
"Row1844",0.8653,0.0,1022.4,9.8,13.3
"Row14774",0.5712,0.0,1017.6,8.2,22.2
"Row10473",,0.0,1027.1,,15.6
"Row7129",,0.0,1016.6,,14.4
"Row5750",0.3848,0.0,1011.2,6.2,28.3
"Row8603",0.6286,0.0,1023.4,3.1,7.2
"Row7035",0.8664,0.0,1019.0,3.6,14.4
"Row5088",0.5556,0.0,1015.9,2.6,23.3
"Row11190",1.0,0.0,1020.3,3.6,8.3
"Row2377",0.8648,0.0,1021.3,2.6,12.8
"Row4869",0.8356,,1015.2,11.8,16.7
"Row625",,0.0,1016.3,,9.4
"Row12044",0.7172,,1013.2,5.7,13.3
"Row7160",0.7429,0.0,,2.1,13.9
"Row14542",0.7761,0.0,1014.6,6.7,15.6
"Row3259",0.7225,0.0,1013.9,8.2,16.1
"Row7211",0.524,0.0,1015.2,3.1,19.4
"Row7325",0.4203,0.0,1022.0,4.1,15.0
"Row754",,0.0,,2.1,10.6
"Row8143",,0.0,1020.0,2.6,7.2
"Row2287",0.8579,0.0,1017.6,1.5,11.7
"Row492",0.9299,0.0,1022.7,2.6,12.2
"Row4684",0.8309,0.0,,,12.8
"Row15533",1.0,0.0,1012.9,6.2,12.2
"Row9038",,0.0,1026.8,,16.7
"Row4364",0.6029,0.0,1007.8,9.3,17.8
"Row15656",0.8288,0.0,1009.1,5.2,11.1
"Row3475",0.5678,0.0,1011.5,10.3,19.4
"Row8985",0.8965,0.0,,1.5,8.3
"Row6137",0.5885,0.0,1008.8,8.2,20.0
"Row8716",0.9275,0.0,1022.0,,7.8
"Row807",,0.0,1016.9,2.6,12.8
"Row8601",0.7029,0.0,1024.0,,6.1
"Row3813",0.7204,0.0,1015.9,11.3,15.0
"Row11047",0.8923,0.0,1020.0,3.6,10.6
"Row12115",0.7193,0.0,1016.6,10.3,14.4
"Row4734",0.8631,0.0,1015.6,2.1,11.1
"Row828",0.5368,0.0,1016.7917365478716,2.6,16.1
"Row12726",0.7949,0.0,1013.5,,10.6
"Row3917",0.8932,0.0,1013.5,4.6,11.7
"Row11282",0.8648,0.0,1017.6,,12.8
"Row2953",0.8568,,1016.3,6.2,10.6
"Row10789",0.6727,0.0,1019.0,6.2,16.7
"Row10976",0.8579,0.0,1019.3,5.7,11.7
"Row7069",0.6299,0.0,1019.0,2.6,20.6
"Row2355",0.9293,0.0,1019.6,2.1,11.1
"Row3562",0.5656,0.0,1018.6,3.1,20.0
"Row6605",0.9611,0.0,1017.3,4.6,11.7
"Row2405",0.7643,0.0,1020.7,3.1,8.3
"Row12515",0.6208,0.0,,8.8,16.7
"Row8190",0.8664,0.3,1015.2,7.2,14.4
"Row941",0.9284,0.3,1008.1,3.6,9.4
"Row11168",0.7949,0.0,1021.3,0.0,10.6
"Row2519",0.7965,,1018.3,7.7,11.7
"Row12714",0.5006,0.0,1011.9,16.0,17.2
"Row13295",0.9297,0.0,1012.5,7.2,11.7
"Row6759",0.5272,0.0,1013.5,0.0,20.6
"Row13717",0.5315,0.0,1016.7917365478716,9.3,22.2
"Row3716",0.9004,0.0,1007.5,9.3,13.3
"Row6247",,0.0,1016.6,2.6,12.8
"Row352",0.9297,0.3,,2.6,11.7
"Row860",0.8057,0.0,1019.0,,14.4
"Row6376",0.5471,0.0,1015.6,9.8,20.0
"Row10816",0.587,0.0,1018.0,5.2,19.4
"Row1881",0.6954,0.0,1016.7917365478716,3.6,14.4
"Row2511",0.5167,0.0,1018.0,10.8,16.7
"Row398",0.8927,0.3,1001.4,3.1,11.1
"Row4704",,0.0,1015.6,5.2,12.8
"Row2721",0.7794,0.0,1020.3,5.7,14.4
"Row9086",,0.0,1019.6,2.6,13.3
"Row1638",0.8642,0.0,1021.0,2.1,12.2
"Row16372",0.9591,0.0,1024.4,0.0,5.6
"Row13327",0.9299,0.0,1015.6,4.1,12.2
"Row11384",0.8631,0.0,1017.3,,11.1
"Row4914",0.5201,0.0,1012.2,6.7,24.4
"Row11003",0.7215,0.0,1020.7,2.6,15.6
"Row2374",0.8042,0.0,1021.3,4.1,13.3
"Row14514",0.7265,0.0,1018.3,8.2,18.3
"Row5668",0.7734,0.0,,2.1,13.9
"Row12182",0.4718,0.0,1016.3,,21.1
"Row16574",,0.0,,2.1,12.8
"Row3418",0.6276,0.0,,6.2,17.8
"Row16678",0.7634,0.0,1028.1,5.2,7.8
"Row16274",0.9272,0.0,1009.8,1.5,7.2
"Row16964",0.6556,0.0,1028.1,2.6,8.9
"Row2797",,,1018.0,5.2,20.0
"Row15767",0.8568,,1017.6,0.0,10.6
"Row11367",0.5584,0.0,1019.6,10.3,17.2
"Row10996",0.9666,0.0,1019.6,2.6,8.3
"Row11129",0.6399,0.0,1018.0,11.8,13.9
"Row16523",0.6308,0.0,1026.1,,10.0
"Row1818",0.7517,0.0,1018.0,,16.1
"Row3791",0.8384,0.0,1019.0,6.7,14.4
"Row4283",0.6449,0.0,1011.9,7.7,16.1
"Row4637",0.8642,0.0,1011.9,,12.2
"Row12717",0.6643,0.0,1010.8,14.9,12.8
"Row10482",0.3316,,1022.7,5.7,20.0
"Row17156",0.741,0.0,1022.4,2.6,10.0
"Row1073",0.6184,0.0,1012.5,7.2,13.9
"Row8715",,0.0,1022.4,0.0,8.3
"Row15911",0.8642,0.0,,2.1,12.2
"Row6585",0.9299,0.0,1018.0,4.6,12.2
"Row11965",0.6932,0.0,1013.2,9.8,15.6
"Row2496",0.8648,0.0,1017.3,4.1,12.8
"Row2525",,0.0,1018.0,3.6,11.1
"Row7960",0.9607,0.3,1013.5,4.1,10.6
"Row7472",0.9297,0.0,,1.5,11.7
"Row4882",0.7497,0.0,1014.2,7.7,17.8
"Row3042",0.6659,0.0,1019.3,8.8,15.6
"Row12673",0.8648,0.0,1013.5,6.2,12.8
"Row8065",0.8614,0.0,1027.1,2.6,9.4
"Row10824",0.9606,0.0,1020.0,,10.0
"Row3290",0.7488,,1015.2,5.7,14.4
"Row15257",0.55,0.0,1014.9,6.7,21.1
"Row11057",,0.0,1018.6,7.7,12.2
"Row17168",0.9272,0.0,1022.4,4.1,7.2
"Row5367",0.6096,0.0,1015.2,8.2,20.6
"Row10927",0.9228,0.0,1021.3,2.1,10.6
"Row851",0.7236,0.0,,,16.7
"Row13748",0.8659,0.0,1014.9,6.2,13.9
"Row2106",0.7469,0.0,1019.0,6.7,13.3
"Row16129",0.7051,,1019.6,3.1,7.2
"Row7764",0.3485,0.0,1022.4,2.1,16.7
"Row14199",0.2851,0.0,1013.2,11.3,28.3
"Row9850",0.8011,0.0,1020.7,3.1,11.1
"Row13407",0.6029,0.0,1013.5,11.3,17.8
"Row14387",0.6326,0.0,1017.3,2.1,20.0
"Row340",0.8602,0.0,1014.2,1.5,8.3
"Row9290",0.9303,0.0,1011.9,4.6,12.8
"Row4831",0.805,,1015.6,4.1,13.9
"Row9124",0.8602,0.0,1020.3,1.5,8.3
"Row3125",,,1010.5,7.2,11.7
"Row824",0.8614,,1014.9,4.1,9.4
"Row15375",0.5684,0.0,1003.4,5.7,21.1
"Row12174",0.8631,0.0,1015.6,0.0,11.1
"Row11200",0.4202,0.0,1019.0,,20.0
"Row13964",0.6738,0.0,1013.2,7.2,17.2
"Row14024",0.7498,0.0,1012.2,2.6,15.0
"Row12223",0.8579,0.0,1013.2,6.2,11.7
"Row14520",0.862,,1018.6,8.2,15.6
"Row15714",0.5764,0.0,1014.9,7.2,16.7
"Row4121",0.6262,0.0,1016.9,,17.2
"Row9254",0.621,0.0,1022.7,2.6,15.0
"Row14843",0.6976,0.0,1015.9,9.3,17.8
"Row3397",0.5712,,1013.2,4.1,22.2
"Row2857",0.9293,0.0,1019.3,5.2,11.1
"Row2848",0.6301,0.0,1020.0,11.3,18.9
"Row12217",0.8932,0.0,1013.9,,11.7
"Row14816",0.9012,0.0,1016.9,8.2,14.4
"Row10",0.8909,0.3,1015.9,4.1,8.9
"Row6720",,0.0,,2.6,13.3
"Row12550",0.7725,0.0,1018.6,10.3,13.3
"Row1825",0.9004,0.0,1020.0,1.5,13.3
"Row12417",0.692,0.0,1017.3,5.2,15.0
"Row6154",0.7245,0.0,1016.3,7.2,17.2
"Row2628",0.4,0.0,1018.3,3.1,18.9
"Row2958",0.862,0.0,1016.3,6.2,10.0
"Row1597",0.6738,0.0,1018.3,2.6,17.2
"Row2791",0.8614,0.0,1018.0,2.1,9.4
"Row14578",0.6976,0.0,1012.2,4.1,17.8
"Row9212",0.7151,0.0,1016.9,1.5,12.2
"Row12657",0.8653,0.0,1013.5,8.2,13.3
"Row16691",0.7399,0.3,1026.8,5.2,9.4
"Row15597",0.7981,0.0,1012.2,9.3,12.8
"Row8855",,0.0,1022.4,3.1,10.6
"Row8238",0.9309,0.0,1019.3,3.1,13.9
"Row10451",0.2834,0.0,1028.1,2.1,20.0
"Row13237",0.5302,0.0,,6.2,21.7
"Row6402",0.4562,0.0,1014.6,8.8,21.1
