"row ID","Temperature (C)"
"Row9462",6.7
"Row9463",4.4
"Row9464",5.6
"Row9465",7.8
"Row9466",9.4
"Row9467",11.1
"Row9468",11.7
"Row9469",14.4
"Row9470",14.4
"Row9471",15.0
"Row9472",15.0
"Row9473",13.3
"Row9474",11.7
"Row9475",10.6
"Row9476",10.0
"Row9477",9.4
"Row9478",8.9
"Row9479",7.2
"Row9480",7.8
"Row9481",7.8
"Row9482",10.0
"Row9483",9.4
"Row9484",10.6
"Row9485",10.6
"Row9486",9.4
"Row9487",8.9
"Row9488",10.0
"Row9489",10.0
"Row9490",11.1
"Row9491",12.2
"Row9492",12.2
"Row9493",12.8
"Row9494",13.3
"Row9495",12.8
"Row9496",12.2
"Row9497",12.2
"Row9498",11.1
"Row9499",10.6
"Row9500",10.0
"Row9501",7.8
"Row9502",8.9
"Row9503",7.8
"Row9504",6.7
"Row9505",5.6
"Row9506",7.2
"Row9507",6.1
"Row9508",6.7
"Row9509",4.4
"Row9510",6.1
"Row9511",6.1
"Row9512",6.7
"Row9513",7.8
"Row9514",9.4
"Row9515",11.7
"Row9516",11.7
"Row9517",12.8
"Row9518",14.4
"Row9519",13.3
"Row9520",12.8
"Row9521",11.7
"Row9522",11.7
"Row9523",11.7
"Row9524",11.1
"Row9525",10.6
"Row9526",8.9
"Row9527",8.3
"Row9528",7.2
"Row9529",7.2
"Row9530",7.8
"Row9531",6.1
"Row9532",6.7
"Row9533",8.9
"Row9534",8.3
"Row9535",6.7
"Row9536",6.7
"Row9537",8.3
"Row9538",9.4
"Row9539",10.0
"Row9540",11.7
"Row9541",11.7
"Row9542",11.7
"Row9543",12.2
"Row9544",12.2
"Row9545",11.1
"Row9546",10.0
"Row9547",10.6
"Row9548",10.6
"Row9549",9.4
"Row9550",8.9
"Row9551",9.4
"Row9552",8.9
"Row9553",8.9
"Row9554",9.4
"Row9555",9.4
"Row9556",8.9
"Row9557",8.9
"Row9558",9.4
"Row9559",8.3
"Row9560",8.9
"Row9561",9.4
"Row9562",10.0
"Row9563",11.1
"Row9564",11.1
"Row9565",12.2
"Row9566",11.7
"Row9567",11.7
"Row9568",13.3
"Row9569",13.9
"Row9570",12.2
"Row9571",11.7
"Row9572",11.1
"Row9573",11.1
"Row9574",10.6
"Row9575",10.6
"Row9576",10.6
"Row9577",10.0
"Row9578",10.0
"Row9579",9.4
"Row9580",9.4
"Row9581",8.9
"Row9582",8.9
"Row9583",8.9
"Row9584",8.3
"Row9585",9.4
"Row9586",10.6
"Row9587",11.7
"Row9588",12.2
"Row9589",12.8
"Row9590",13.9
"Row9591",14.4
"Row9592",15.0
"Row9593",14.4
"Row9594",11.7
"Row9595",10.6
"Row9596",10.0
"Row9597",9.4
"Row9598",7.8
"Row9599",8.9
"Row9600",8.3
"Row9601",7.8
"Row9602",6.1
"Row9603",6.7
"Row9604",6.1
"Row9605",5.6
"Row9606",6.1
"Row9607",7.2
"Row9608",7.2
"Row9609",10.0
"Row9610",10.6
"Row9611",10.6
"Row9612",11.1
"Row9613",11.1
"Row9614",11.7
"Row9615",12.2
"Row9616",11.7
"Row9617",11.7
"Row9618",11.7
"Row9619",10.6
"Row9620",10.6
"Row9621",11.1
"Row9622",10.6
"Row9623",10.6
"Row9624",11.1
"Row9625",11.1
"Row9626",10.6
"Row9627",10.0
"Row9628",10.0
"Row9629",10.0
"Row9630",10.0
"Row9631",10.0
"Row9632",10.6
"Row9633",10.6
"Row9634",10.6
"Row9635",11.1
"Row9636",11.7
"Row9637",11.7
"Row9638",11.7
"Row9639",11.7
"Row9640",11.7
"Row9641",11.7
"Row9642",11.1
"Row9643",11.1
"Row9644",11.1
"Row9645",11.1
"Row9646",11.1
"Row9647",10.6
"Row9648",10.6
"Row9649",11.1
"Row9650",11.1
"Row9651",11.7
"Row9652",11.7
"Row9653",11.7
"Row9654",11.7
"Row9655",11.7
"Row9656",11.1
"Row9657",12.2
"Row9658",13.3
"Row9659",12.8
"Row9660",13.3
"Row9661",13.3
"Row9662",12.8
"Row9663",11.1
"Row9664",10.6
"Row9665",10.6
"Row9666",10.6
"Row9667",10.6
"Row9668",10.0
"Row9669",10.0
"Row9670",10.0
"Row9671",10.0
"Row9672",10.0
"Row9673",9.4
"Row9674",9.4
"Row9675",8.9
"Row9676",8.9
"Row9677",8.3
"Row9678",7.8
"Row9679",7.8
"Row9680",8.3
"Row9681",9.4
"Row9682",10.6
"Row9683",11.1
"Row9684",12.2
"Row9685",13.3
"Row9686",13.9
"Row9687",14.4
"Row9688",13.9
"Row9689",12.8
"Row9690",11.1
"Row9691",10.6
"Row9692",10.0
"Row9693",10.0
"Row9694",8.9
"Row9695",8.9
"Row9696",10.0
"Row9697",8.9
"Row9698",7.8
"Row9699",8.3
"Row9700",8.3
"Row9701",7.8
"Row9702",8.3
"Row9703",6.7
"Row9704",8.9
"Row9705",10.0
"Row9706",12.2
"Row9707",13.3
"Row9708",13.9
"Row9709",13.3
"Row9710",13.9
"Row9711",12.8
"Row9712",12.2
"Row9713",11.7
"Row9714",10.6
"Row9715",10.6
"Row9716",10.6
"Row9717",11.1
"Row9718",11.7
"Row9719",11.1
"Row9720",11.1
"Row9721",10.6
"Row9722",10.0
"Row9723",10.0
"Row9724",10.0
"Row9725",10.0
"Row9726",10.0
"Row9727",10.6
"Row9728",10.6
"Row9729",11.1
"Row9730",12.8
"Row9731",12.2
"Row9732",12.2
"Row9733",13.3
"Row9734",11.7
"Row9735",11.7
"Row9736",11.7
"Row9737",10.6
"Row9738",10.6
"Row9739",10.0
"Row9740",9.4
"Row9741",8.9
"Row9742",9.4
"Row9743",8.9
"Row9744",8.3
"Row9745",7.8
"Row9746",7.8
"Row9747",7.8
"Row9748",7.2
"Row9749",6.7
"Row9750",4.4
"Row9751",5.0
"Row9752",5.0
"Row9753",8.9
"Row9754",10.0
"Row9755",10.6
"Row9756",11.7
"Row9757",12.2
"Row9758",13.3
"Row9759",13.3
"Row9760",13.3
"Row9761",12.8
"Row9762",11.1
"Row9763",10.6
"Row9764",10.6
"Row9765",8.9
"Row9766",9.4
"Row9767",10.0
"Row9768",7.2
"Row9769",5.6
"Row9770",4.4
"Row9771",4.4
"Row9772",3.9
"Row9773",7.2
"Row9774",5.0
"Row9775",5.0
"Row9776",5.0
"Row9777",8.3
"Row9778",10.0
"Row9779",10.6
"Row9780",11.7
"Row9781",12.8
"Row9782",12.8
"Row9783",13.3
"Row9784",13.9
"Row9785",13.3
"Row9786",11.1
"Row9787",9.4
"Row9788",7.8
"Row9789",8.3
"Row9790",6.7
"Row9791",5.6
"Row9792",5.6
"Row9793",5.6
"Row9794",4.4
"Row9795",4.4
"Row9796",3.9
"Row9797",4.4
"Row9798",4.4
"Row9799",4.4
"Row9800",4.4
"Row9801",7.2
"Row9802",8.9
"Row9803",9.4
"Row9804",10.6
"Row9805",11.7
"Row9806",12.8
"Row9807",13.3
"Row9808",12.8
"Row9809",12.2
"Row9810",10.6
"Row9811",9.4
"Row9812",8.9
"Row9813",8.9
"Row9814",8.3
"Row9815",8.3
"Row9816",7.8
"Row9817",6.7
"Row9818",6.1
"Row9819",3.9
"Row9820",4.4
"Row9821",3.3
"Row9822",3.9
"Row9823",4.4
"Row9824",5.0
"Row9825",7.8
"Row9826",9.4
"Row9827",10.6
"Row9828",11.7
"Row9829",12.2
"Row9830",13.9
"Row9831",15.0
"Row9832",13.9
"Row9833",12.8
"Row9834",11.1
"Row9835",10.6
"Row9836",10.6
"Row9837",10.0
"Row9838",10.0
"Row9839",9.4
"Row9840",8.3
"Row9841",8.3
"Row9842",7.2
"Row9843",7.8
"Row9844",8.3
"Row9845",7.2
"Row9846",7.8
"Row9847",8.3
"Row9848",8.3
"Row9849",9.4
"Row9850",11.1
"Row9851",11.1
"Row9852",11.1
"Row9853",11.7
"Row9854",11.7
"Row9855",11.7
"Row9856",11.7
"Row9857",11.7
"Row9858",11.7
"Row9859",11.1
"Row9860",11.1
"Row9861",11.1
"Row9862",10.6
"Row9863",11.1
"Row9864",11.1
"Row9865",11.1
"Row9866",11.1
"Row9867",11.1
"Row9868",11.1
"Row9869",11.1
"Row9870",11.1
"Row9871",11.1
"Row9872",11.1
"Row9873",11.7
"Row9874",12.8
"Row9875",12.8
"Row9876",15.6
"Row9877",16.1
"Row9878",17.8
"Row9879",16.7
"Row9880",16.1
"Row9881",15.6
"Row9882",15.0
"Row9883",14.4
"Row9884",14.4
"Row9885",13.9
"Row9886",11.7
"Row9887",10.6
"Row9888",10.0
"Row9889",10.0
"Row9890",12.2
"Row9891",11.1
"Row9892",11.1
"Row9893",11.1
"Row9894",10.6
"Row9895",10.6
"Row9896",10.6
"Row9897",10.6
"Row9898",10.0
"Row9899",11.1
"Row9900",11.1
"Row9901",12.2
"Row9902",12.2
"Row9903",10.0
"Row9904",8.9
"Row9905",10.6
"Row9906",9.4
"Row9907",8.3
"Row9908",8.9
"Row9909",8.3
"Row9910",8.3
"Row9911",7.8
"Row9912",7.8
"Row9913",7.8
"Row9914",7.2
"Row9915",7.8
"Row9916",7.2
"Row9917",7.2
"Row9918",7.2
"Row9919",6.7
"Row9920",7.8
"Row9921",7.2
"Row9922",8.9
"Row9923",6.1
"Row9924",8.9
"Row9925",10.0
"Row9926",10.0
"Row9927",10.6
"Row9928",10.0
"Row9929",9.4
"Row9930",8.9
"Row9931",8.3
"Row9932",8.9
"Row9933",7.8
"Row9934",7.2
"Row9935",7.2
"Row9936",7.2
"Row9937",6.7
"Row9938",6.1
"Row9939",6.1
"Row9940",5.6
"Row9941",5.6
"Row9942",6.1
"Row9943",5.0
"Row9944",6.1
"Row9945",6.7
"Row9946",6.7
"Row9947",7.8
"Row9948",7.2
"Row9949",7.2
"Row9950",7.2
"Row9951",6.7
"Row9952",6.7
"Row9953",6.7
"Row9954",7.2
"Row9955",7.2
"Row9956",7.8
"Row9957",7.8
"Row9958",8.3
"Row9959",8.9
"Row9960",7.8
"Row9961",7.8
"Row9962",7.8
"Row9963",7.8
"Row9964",7.2
"Row9965",6.7
"Row9966",7.2
"Row9967",7.2
"Row9968",6.7
"Row9969",10.0
"Row9970",12.2
"Row9971",10.0
"Row9972",12.2
"Row9973",11.1
"Row9974",12.8
"Row9975",12.8
"Row9976",12.2
"Row9977",11.7
"Row9978",10.6
"Row9979",8.9
"Row9980",8.3
"Row9981",8.3
"Row9982",7.8
"Row9983",7.2
"Row9984",6.7
"Row9985",7.2
"Row9986",6.7
"Row9987",6.7
"Row9988",7.8
"Row9989",7.8
"Row9990",7.8
"Row9991",7.2
"Row9992",7.8
"Row9993",10.0
"Row9994",12.2
"Row9995",10.0
"Row9996",12.2
"Row9997",12.8
"Row9998",11.7
"Row9999",12.2
"Row10000",11.7
"Row10001",11.1
"Row10002",10.0
"Row10003",9.4
"Row10004",9.4
"Row10005",9.4
"Row10006",8.9
"Row10007",8.3
"Row10008",7.8
"Row10009",7.8
"Row10010",7.8
"Row10011",6.1
"Row10012",7.2
"Row10013",5.0
"Row10014",6.1
"Row10015",5.6
"Row10016",7.2
"Row10017",9.4
"Row10018",9.4
"Row10019",10.0
"Row10020",10.6
"Row10021",11.7
"Row10022",12.8
"Row10023",13.3
"Row10024",13.9
"Row10025",11.7
"Row10026",10.6
"Row10027",10.6
"Row10028",10.0
"Row10029",9.4
"Row10030",8.3
"Row10031",7.8
"Row10032",8.3
"Row10033",7.2
"Row10034",7.2
"Row10035",6.7
"Row10036",5.6
"Row10037",5.0
"Row10038",5.6
"Row10039",5.6
"Row10040",6.7
"Row10041",7.8
"Row10042",9.4
"Row10043",10.0
"Row10044",11.1
"Row10045",12.2
"Row10046",13.3
"Row10047",13.9
"Row10048",14.4
"Row10049",12.8
"Row10050",11.7
"Row10051",10.6
"Row10052",10.6
"Row10053",10.6
"Row10054",10.0
"Row10055",10.0
"Row10056",9.4
"Row10057",8.9
"Row10058",7.8
"Row10059",7.2
"Row10060",6.1
"Row10061",6.1
"Row10062",6.1
"Row10063",6.7
"Row10064",7.8
"Row10065",10.0
"Row10066",10.6
"Row10067",11.7
"Row10068",12.8
"Row10069",13.3
"Row10070",13.9
"Row10071",16.1
"Row10072",14.4
"Row10073",13.3
"Row10074",11.7
"Row10075",11.1
"Row10076",10.6
"Row10077",10.6
"Row10078",10.0
"Row10079",10.0
"Row10080",8.9
"Row10081",8.3
"Row10082",8.3
"Row10083",7.2
"Row10084",7.2
"Row10085",7.2
"Row10086",7.8
"Row10087",8.3
"Row10088",10.0
"Row10089",10.0
"Row10090",10.6
"Row10091",11.1
"Row10092",11.7
"Row10093",12.2
"Row10094",12.2
"Row10095",11.7
"Row10096",11.7
"Row10097",11.7
"Row10098",10.6
"Row10099",10.0
"Row10100",10.6
"Row10101",10.6
"Row10102",11.1
"Row10103",11.1
"Row10104",10.6
"Row10105",10.6
"Row10106",10.6
"Row10107",10.6
"Row10108",10.6
"Row10109",10.6
"Row10110",10.0
"Row10111",10.0
"Row10112",10.0
"Row10113",10.6
"Row10114",11.7
"Row10115",11.7
"Row10116",11.7
"Row10117",11.7
"Row10118",11.7
"Row10119",12.2
"Row10120",12.2
"Row10121",11.7
"Row10122",11.7
"Row10123",11.7
"Row10124",11.7
"Row10125",11.1
"Row10126",10.6
"Row10127",10.0
"Row10128",10.0
"Row10129",10.0
"Row10130",10.0
"Row10131",10.6
"Row10132",10.6
"Row10133",10.6
"Row10134",10.6
"Row10135",10.6
"Row10136",11.7
"Row10137",12.2
"Row10138",13.3
"Row10139",13.9
"Row10140",15.0
"Row10141",15.0
"Row10142",15.6
"Row10143",15.0
"Row10144",15.0
"Row10145",13.9
"Row10146",13.3
"Row10147",12.2
"Row10148",12.2
"Row10149",11.7
"Row10150",11.7
"Row10151",11.1
"Row10152",11.1
"Row10153",10.6
"Row10154",10.0
"Row10155",9.4
"Row10156",9.4
"Row10157",10.6
"Row10158",10.0
"Row10159",9.4
"Row10160",9.4
"Row10161",9.4
"Row10162",10.6
"Row10163",12.2
"Row10164",15.6
"Row10165",18.3
"Row10166",18.9
"Row10167",20.6
"Row10168",17.8
"Row10169",17.2
"Row10170",13.3
"Row10171",12.8
"Row10172",12.8
"Row10173",11.7
"Row10174",11.7
"Row10175",11.1
"Row10176",11.1
"Row10177",11.1
"Row10178",10.0
"Row10179",9.4
"Row10180",9.4
"Row10181",10.0
"Row10182",9.4
"Row10183",9.4
"Row10184",10.0
"Row10185",10.0
"Row10186",10.0
"Row10187",10.0
"Row10188",11.7
"Row10189",15.0
"Row10190",17.2
"Row10191",20.6
"Row10192",20.0
"Row10193",17.8
"Row10194",15.0
"Row10195",12.2
"Row10196",13.3
"Row10197",11.7
"Row10198",11.1
"Row10199",11.7
"Row10200",11.1
"Row10201",11.1
"Row10202",10.6
"Row10203",11.1
"Row10204",10.0
"Row10205",9.4
"Row10206",9.4
"Row10207",11.1
"Row10208",11.7
"Row10209",13.9
"Row10210",15.6
"Row10211",15.6
"Row10212",16.7
"Row10213",16.1
"Row10214",19.4
"Row10215",18.9
"Row10216",20.6
"Row10217",21.1
"Row10218",18.9
"Row10219",16.1
"Row10220",14.4
"Row10221",13.3
"Row10222",13.3
"Row10223",13.3
"Row10224",13.3
"Row10225",12.2
"Row10226",11.7
"Row10227",11.1
"Row10228",11.1
"Row10229",10.0
"Row10230",10.0
"Row10231",10.0
"Row10232",12.8
"Row10233",14.4
"Row10234",15.6
"Row10235",16.1
"Row10236",18.3
"Row10237",18.9
"Row10238",17.8
"Row10239",16.7
"Row10240",16.1
"Row10241",15.6
"Row10242",15.6
"Row10243",15.0
"Row10244",14.4
"Row10245",13.3
"Row10246",12.8
"Row10247",12.8
"Row10248",12.2
"Row10249",12.2
"Row10250",11.7
"Row10251",11.7
"Row10252",12.2
"Row10253",11.7
"Row10254",11.7
"Row10255",11.7
"Row10256",11.7
"Row10257",12.2
"Row10258",12.8
"Row10259",13.9
"Row10260",14.4
"Row10261",16.7
"Row10262",17.2
"Row10263",18.3
"Row10264",16.1
"Row10265",13.9
"Row10266",13.9
"Row10267",13.9
"Row10268",13.9
"Row10269",13.9
"Row10270",13.3
"Row10271",13.9
"Row10272",13.9
"Row10273",13.3
"Row10274",13.9
"Row10275",12.2
"Row10276",12.8
"Row10277",12.2
"Row10278",12.2
"Row10279",11.7
"Row10280",12.2
"Row10281",12.2
"Row10282",13.3
"Row10283",13.3
"Row10284",13.9
"Row10285",13.3
"Row10286",13.3
"Row10287",13.9
"Row10288",13.3
"Row10289",12.8
"Row10290",12.8
"Row10291",12.2
"Row10292",12.2
"Row10293",11.7
"Row10294",11.7
"Row10295",11.7
"Row10296",10.0
"Row10297",10.0
"Row10298",9.4
"Row10299",9.4
"Row10300",10.0
"Row10301",10.0
"Row10302",10.0
"Row10303",9.4
"Row10304",11.1
"Row10305",12.2
"Row10306",15.0
"Row10307",16.1
"Row10308",16.7
"Row10309",18.9
"Row10310",20.0
"Row10311",19.4
"Row10312",18.3
"Row10313",17.2
"Row10314",15.6
"Row10315",15.0
"Row10316",15.0
"Row10317",13.3
"Row10318",12.8
"Row10319",12.2
"Row10320",11.7
"Row10321",12.2
"Row10322",12.2
"Row10323",10.6
"Row10324",11.1
"Row10325",10.0
"Row10326",10.6
"Row10327",10.0
"Row10328",12.2
"Row10329",14.4
"Row10330",16.1
"Row10331",17.8
"Row10332",20.6
"Row10333",21.7
"Row10334",21.7
"Row10335",18.9
"Row10336",17.2
"Row10337",17.2
"Row10338",13.9
"Row10339",12.2
"Row10340",13.3
"Row10341",10.6
"Row10342",10.0
"Row10343",9.4
"Row10344",10.0
"Row10345",8.9
"Row10346",8.9
"Row10347",8.3
"Row10348",7.8
"Row10349",7.8
"Row10350",7.2
"Row10351",7.2
"Row10352",9.4
"Row10353",10.6
"Row10354",12.2
"Row10355",13.3
"Row10356",15.0
"Row10357",16.7
"Row10358",16.7
"Row10359",16.7
"Row10360",15.6
"Row10361",14.4
"Row10362",12.2
"Row10363",11.1
"Row10364",10.6
"Row10365",10.0
"Row10366",10.0
"Row10367",10.0
"Row10368",10.6
"Row10369",9.4
"Row10370",9.4
"Row10371",9.4
"Row10372",8.9
"Row10373",10.0
"Row10374",9.4
"Row10375",10.0
"Row10376",11.1
"Row10377",12.2
"Row10378",12.8
"Row10379",13.9
"Row10380",15.0
"Row10381",15.0
"Row10382",15.6
"Row10383",15.6
"Row10384",13.3
"Row10385",12.8
"Row10386",12.2
"Row10387",12.2
"Row10388",11.7
"Row10389",11.7
"Row10390",11.7
"Row10391",11.1
"Row10392",11.1
"Row10393",11.1
"Row10394",10.6
"Row10395",9.4
"Row10396",11.1
"Row10397",11.7
"Row10398",11.7
"Row10399",11.7
"Row10400",11.7
"Row10401",12.8
"Row10402",13.9
"Row10403",13.9
"Row10404",15.6
"Row10405",15.0
"Row10406",14.4
"Row10407",14.4
"Row10408",13.9
"Row10409",13.3
"Row10410",12.8
"Row10411",12.2
"Row10412",12.2
"Row10413",11.7
"Row10414",11.1
"Row10415",11.1
"Row10416",10.6
"Row10417",10.0
"Row10418",10.0
"Row10419",9.4
"Row10420",8.9
"Row10421",8.3
"Row10422",8.9
"Row10423",8.9
"Row10424",12.2
"Row10425",13.3
"Row10426",13.9
"Row10427",13.9
"Row10428",16.7
"Row10429",17.8
"Row10430",16.7
"Row10431",16.7
"Row10432",16.7
"Row10433",15.6
"Row10434",14.4
"Row10435",13.9
"Row10436",13.3
"Row10437",13.3
"Row10438",16.7
"Row10439",15.0
"Row10440",15.0
"Row10441",12.8
"Row10442",12.8
"Row10443",16.1
"Row10444",15.0
"Row10445",15.0
"Row10446",14.4
"Row10447",15.0
"Row10448",15.6
"Row10449",16.7
"Row10450",18.3
"Row10451",20.0
"Row10452",21.1
"Row10453",22.2
"Row10454",23.3
"Row10455",23.9
"Row10456",23.9
"Row10457",23.3
"Row10458",21.7
"Row10459",18.9
"Row10460",17.2
"Row10461",16.1
"Row10462",15.0
"Row10463",13.3
"Row10464",12.8
"Row10465",12.8
"Row10466",10.6
"Row10467",10.6
"Row10468",9.4
"Row10469",8.3
"Row10470",8.3
"Row10471",8.3
"Row10472",13.9
"Row10473",15.6
"Row10474",16.1
"Row10475",16.7
"Row10476",18.9
"Row10477",20.6
"Row10478",22.8
"Row10479",22.8
"Row10480",23.9
"Row10481",22.8
"Row10482",20.0
"Row10483",16.7
"Row10484",16.1
"Row10485",15.0
"Row10486",14.4
"Row10487",13.3
"Row10488",12.2
"Row10489",11.7
"Row10490",11.1
"Row10491",10.0
"Row10492",10.0
"Row10493",8.9
"Row10494",7.8
"Row10495",8.9
"Row10496",11.1
"Row10497",13.9
"Row10498",15.6
"Row10499",16.1
"Row10500",17.2
"Row10501",18.3
"Row10502",20.6
"Row10503",22.2
"Row10504",18.9
"Row10505",17.8
"Row10506",14.4
"Row10507",13.9
"Row10508",13.3
"Row10509",12.8
"Row10510",11.1
"Row10511",11.1
"Row10512",10.6
"Row10513",9.4
"Row10514",9.4
"Row10515",8.3
"Row10516",10.0
"Row10517",10.0
"Row10518",9.4
"Row10519",9.4
"Row10520",11.1
"Row10521",12.8
"Row10522",13.9
"Row10523",15.6
"Row10524",16.1
"Row10525",16.1
"Row10526",17.2
"Row10527",17.2
"Row10528",16.7
"Row10529",16.1
"Row10530",14.4
"Row10531",14.4
"Row10532",13.3
"Row10533",13.3
"Row10534",12.8
"Row10535",12.8
"Row10536",13.3
"Row10537",13.3
"Row10538",13.9
"Row10539",13.3
"Row10540",13.3
"Row10541",13.3
"Row10542",12.8
"Row10543",12.8
"Row10544",12.8
"Row10545",12.8
"Row10546",13.3
"Row10547",13.9
"Row10548",13.9
"Row10549",13.9
"Row10550",13.9
"Row10551",13.9
"Row10552",14.4
"Row10553",13.3
"Row10554",12.2
"Row10555",11.7
"Row10556",10.6
"Row10557",10.6
"Row10558",10.6
"Row10559",10.6
"Row10560",10.0
"Row10561",10.0
"Row10562",9.4
"Row10563",8.9
"Row10564",8.3
"Row10565",6.7
"Row10566",6.7
"Row10567",7.2
"Row10568",10.6
"Row10569",12.8
"Row10570",13.3
"Row10571",13.9
"Row10572",14.4
"Row10573",16.1
"Row10574",16.7
"Row10575",17.8
"Row10576",14.4
"Row10577",13.9
"Row10578",12.8
"Row10579",11.7
"Row10580",11.7
"Row10581",11.1
"Row10582",11.1
"Row10583",11.1
"Row10584",11.1
"Row10585",11.1
"Row10586",10.6
"Row10587",11.1
"Row10588",11.1
"Row10589",10.6
"Row10590",10.6
"Row10591",11.1
"Row10592",12.2
"Row10593",13.3
"Row10594",12.8
"Row10595",13.9
"Row10596",14.4
"Row10597",13.9
"Row10598",15.6
"Row10599",16.1
"Row10600",15.0
"Row10601",13.9
"Row10602",12.8
"Row10603",11.7
"Row10604",11.1
"Row10605",11.7
"Row10606",12.2
"Row10607",11.7
"Row10608",11.1
"Row10609",10.6
"Row10610",9.4
"Row10611",10.0
"Row10612",10.0
"Row10613",8.9
"Row10614",8.3
"Row10615",8.3
"Row10616",10.0
"Row10617",10.6
"Row10618",11.7
"Row10619",12.8
"Row10620",13.9
"Row10621",14.4
"Row10622",15.6
"Row10623",15.0
"Row10624",13.9
"Row10625",13.3
"Row10626",12.2
"Row10627",11.7
"Row10628",11.1
"Row10629",10.6
"Row10630",10.6
"Row10631",10.6
"Row10632",10.0
"Row10633",9.4
"Row10634",9.4
"Row10635",8.9
"Row10636",7.8
"Row10637",7.2
"Row10638",7.8
"Row10639",7.8
"Row10640",11.1
"Row10641",13.3
"Row10642",14.4
"Row10643",14.4
"Row10644",15.0
"Row10645",15.6
"Row10646",15.0
"Row10647",14.4
"Row10648",13.3
"Row10649",12.8
"Row10650",11.7
"Row10651",11.1
"Row10652",10.6
"Row10653",10.6
"Row10654",10.6
"Row10655",10.6
"Row10656",10.6
"Row10657",10.6
"Row10658",11.1
"Row10659",10.6
"Row10660",11.1
"Row10661",10.0
"Row10662",10.0
"Row10663",11.1
"Row10664",12.8
"Row10665",12.2
"Row10666",14.4
"Row10667",14.4
"Row10668",15.6
"Row10669",15.6
"Row10670",15.0
"Row10671",13.9
"Row10672",13.3
"Row10673",11.7
"Row10674",11.1
"Row10675",10.6
"Row10676",10.0
"Row10677",10.0
"Row10678",10.0
"Row10679",9.4
"Row10680",8.9
"Row10681",8.9
"Row10682",8.3
"Row10683",8.3
"Row10684",8.9
"Row10685",8.3
"Row10686",8.3
"Row10687",6.7
"Row10688",9.4
"Row10689",7.2
"Row10690",9.4
"Row10691",10.6
"Row10692",11.1
"Row10693",11.1
"Row10694",11.1
"Row10695",11.1
"Row10696",10.6
"Row10697",10.0
"Row10698",9.4
"Row10699",8.9
"Row10700",8.9
"Row10701",8.3
"Row10702",8.3
"Row10703",6.7
"Row10704",7.2
"Row10705",6.7
"Row10706",5.0
"Row10707",6.1
"Row10708",5.0
"Row10709",4.4
"Row10710",4.4
"Row10711",5.6
"Row10712",7.8
"Row10713",10.0
"Row10714",10.6
"Row10715",11.7
"Row10716",12.8
"Row10717",13.9
"Row10718",13.3
"Row10719",13.3
"Row10720",13.3
"Row10721",12.8
"Row10722",12.2
"Row10723",11.7
"Row10724",11.1
"Row10725",11.1
"Row10726",11.1
"Row10727",11.1
"Row10728",11.7
"Row10729",11.7
"Row10730",10.6
"Row10731",10.6
"Row10732",10.0
"Row10733",10.0
"Row10734",10.0
"Row10735",10.6
"Row10736",11.1
"Row10737",12.2
"Row10738",12.8
"Row10739",13.3
"Row10740",13.9
"Row10741",13.9
"Row10742",13.3
"Row10743",12.2
"Row10744",11.1
"Row10745",10.6
"Row10746",10.0
"Row10747",10.0
"Row10748",9.4
"Row10749",8.9
"Row10750",8.3
"Row10751",8.3
"Row10752",8.3
"Row10753",8.3
"Row10754",8.3
"Row10755",7.8
"Row10756",7.8
"Row10757",7.8
"Row10758",7.2
"Row10759",7.2
"Row10760",8.9
"Row10761",9.4
"Row10762",11.1
"Row10763",12.8
"Row10764",12.8
"Row10765",13.9
"Row10766",13.9
"Row10767",13.9
"Row10768",13.3
"Row10769",12.8
"Row10770",11.7
"Row10771",10.6
"Row10772",10.6
"Row10773",10.6
"Row10774",10.6
"Row10775",10.6
"Row10776",10.6
"Row10777",10.6
"Row10778",11.1
"Row10779",11.1
"Row10780",11.1
"Row10781",10.6
"Row10782",11.1
"Row10783",11.1
"Row10784",11.7
"Row10785",13.3
"Row10786",15.0
"Row10787",15.0
"Row10788",16.7
"Row10789",16.7
"Row10790",17.8
"Row10791",16.1
"Row10792",15.6
"Row10793",13.9
"Row10794",12.2
"Row10795",11.1
"Row10796",10.6
"Row10797",10.0
"Row10798",10.0
"Row10799",10.0
"Row10800",10.0
"Row10801",10.0
"Row10802",10.6
"Row10803",10.6
"Row10804",10.0
"Row10805",10.0
"Row10806",10.0
"Row10807",10.0
"Row10808",10.6
"Row10809",11.7
"Row10810",13.3
"Row10811",13.9
"Row10812",16.7
"Row10813",17.8
"Row10814",19.4
"Row10815",17.8
"Row10816",19.4
"Row10817",16.1
"Row10818",13.9
"Row10819",12.2
"Row10820",11.7
"Row10821",11.1
"Row10822",11.1
"Row10823",11.1
"Row10824",10.0
"Row10825",10.0
"Row10826",9.4
"Row10827",10.0
"Row10828",10.0
"Row10829",10.6
"Row10830",10.6
"Row10831",10.6
"Row10832",11.7
"Row10833",13.3
"Row10834",13.9
"Row10835",15.0
"Row10836",15.6
"Row10837",17.8
"Row10838",17.8
"Row10839",17.8
"Row10840",17.8
"Row10841",17.8
"Row10842",15.6
"Row10843",13.3
"Row10844",12.2
"Row10845",11.7
"Row10846",11.7
"Row10847",11.7
"Row10848",11.1
"Row10849",10.6
"Row10850",10.0
"Row10851",10.0
"Row10852",8.3
"Row10853",10.6
"Row10854",10.0
"Row10855",9.4
"Row10856",12.2
"Row10857",13.3
"Row10858",14.4
"Row10859",15.0
