"row ID","Humidity Fraction","Precipitation One Hour (mm)","Pressure Altimeter (mbar)","Temperature (C)","Wind Speed (m/s)","Date and time"
"Row7732",0.9278,0.0,1026.4,8.3,0.0,"1993-11-19T04:00:00"
"Row7733",0.7634,0.0,1026.8,7.8,2.6,"1993-11-19T05:00:00"
"Row7734",0.5806,0.0,1026.8,8.9,3.6,"1993-11-19T06:00:00"
"Row7735",0.5414,0.0,1026.8,9.4,4.1,"1993-11-19T07:00:00"
"Row7736",0.4271,0.0,1027.1,11.1,4.1,"1993-11-19T08:00:00"
"Row7737",0.396,0.0,1027.4,12.8,3.6,"1993-11-19T09:00:00"
"Row7738",0.2689,0.0,1027.4,15.0,4.1,"1993-11-19T10:00:00"
"Row7739",0.2414,0.0,1027.4,16.1,3.6,"1993-11-19T11:00:00"
"Row7740",0.2538,0.0,1026.4,17.2,2.1,"1993-11-19T12:00:00"
"Row7741",0.2181,0.0,1025.4,18.3,1.5,"1993-11-19T13:00:00"
"Row7742",0.2037,0.0,1025.1,19.4,0.0,"1993-11-19T14:00:00"
"Row7743",0.2399,0.0,1024.4,19.4,1.5,"1993-11-19T15:00:00"
"Row7744",0.2385,0.0,1024.0,18.9,1.5,"1993-11-19T16:00:00"
"Row7745",0.2739,0.0,1024.0,16.7,2.1,"1993-11-19T17:00:00"
"Row7746",0.5137,0.0,1024.0,15.6,4.1,"1993-11-19T18:00:00"
"Row7747",0.4373,0.0,1024.4,15.6,4.6,"1993-11-19T19:00:00"
"Row7748",0.6184,0.0,1024.4,13.9,5.2,"1993-11-19T20:00:00"
"Row7749",0.5933,0.0,1024.7,13.9,3.1,"1993-11-19T21:00:00"
"Row7750",0.5634,0.0,1024.7,11.7,3.1,"1993-11-19T22:00:00"
"Row7751",0.466,0.0,1024.7,12.2,3.1,"1993-11-19T23:00:00"
"Row7752",0.5605,0.0,1024.7,10.6,2.6,"1993-11-20T00:00:00"
"Row7753",0.6089,0.0,1024.4,10.0,2.1,"1993-11-20T01:00:00"
"Row7754",0.7073,0.0,1024.0,8.3,0.0,"1993-11-20T02:00:00"
"Row7755",0.7318,0.0,1024.0,7.8,0.0,"1993-11-20T03:00:00"
"Row7756",0.7379,0.0,1023.0,8.3,2.6,"1993-11-20T04:00:00"
"Row7757",0.797,0.0,1023.4,8.3,0.0,"1993-11-20T05:00:00"
"Row7758",0.7359,0.0,1023.4,7.2,2.1,"1993-11-20T06:00:00"
"Row7759",0.7073,0.0,1023.4,8.3,2.1,"1993-11-20T07:00:00"
"Row7760",0.7339,0.0,1023.4,8.9,1.5,"1993-11-20T08:00:00"
"Row7761",0.6828,0.0,1023.4,10.6,2.1,"1993-11-20T09:00:00"
"Row7762",0.4879,0.0,1023.7,13.9,2.1,"1993-11-20T10:00:00"
"Row7763",0.3048,0.0,1023.4,15.6,2.1,"1993-11-20T11:00:00"
"Row7764",0.3485,0.0,1022.4,16.7,2.1,"1993-11-20T12:00:00"
"Row7765",0.3638,0.0,1022.0,16.7,3.1,"1993-11-20T13:00:00"
"Row7766",0.3376,0.0,1020.7,17.2,2.1,"1993-11-20T14:00:00"
"Row7767",0.2771,0.0,1019.3,17.8,1.5,"1993-11-20T15:00:00"
"Row7768",0.2842,0.0,1019.3,16.7,1.5,"1993-11-20T16:00:00"
"Row7769",0.3492,0.0,1019.0,16.1,0.0,"1993-11-20T17:00:00"
"Row7770",0.4896,0.0,1019.0,13.3,2.6,"1993-11-20T18:00:00"
"Row7771",0.5663,0.0,1019.0,12.8,0.0,"1993-11-20T19:00:00"
"Row7772",0.5878,0.0,1019.0,11.7,2.1,"1993-11-20T20:00:00"
"Row7773",0.5687,0.0,1019.0,12.2,0.0,"1993-11-20T21:00:00"
"Row7774",0.6581,0.0,1019.0,10.0,1.5,"1993-11-20T22:00:00"
"Row7775",0.7096,0.0,1018.6,9.4,2.6,"1993-11-20T23:00:00"
"Row7776",0.7643,0.0,1018.3,8.3,2.1,"1993-11-21T00:00:00"
"Row7777",0.7634,0.0,1017.6,7.8,0.0,"1993-11-21T01:00:00"
"Row7778",0.7643,0.0,1017.3,8.3,2.1,"1993-11-21T02:00:00"
"Row7779",0.797,0.0,1016.9,8.3,1.5,"1993-11-21T03:00:00"
"Row7780",0.7653,0.0,1016.6,8.9,2.1,"1993-11-21T04:00:00"
"Row7781",0.797,0.0,1016.3,8.3,2.1,"1993-11-21T05:00:00"
"Row7782",0.7986,0.0,1016.3,9.4,1.5,"1993-11-21T06:00:00"
"Row7783",0.7995,0.0,1015.9,10.0,2.1,"1993-11-21T07:00:00"
"Row7784",0.7949,0.0,1015.9,10.6,2.1,"1993-11-21T08:00:00"
"Row7785",0.7689,0.0,1016.3,11.1,1.5,"1993-11-21T09:00:00"
"Row7786",0.7151,0.0,1015.9,12.2,3.1,"1993-11-21T10:00:00"
"Row7787",0.739,0.0,1015.9,11.7,2.6,"1993-11-21T11:00:00"
"Row7788",0.6875,0.0,1016.7917365478716,12.8,2.1,"1993-11-21T12:00:00"
"Row7789",0.7162,0.0,1014.6,12.8,2.6,"1993-11-21T13:00:00"
"Row7790",0.6875,0.0,1014.6,12.8,3.6,"1993-11-21T14:00:00"
"Row7791",0.6157,0.0,1014.9,12.8,2.1,"1993-11-21T15:00:00"
"Row7792",0.6643,0.0,1014.6,12.8,1.5,"1993-11-21T16:00:00"
"Row7793",0.663,0.0,1014.6,12.2,0.0,"1993-11-21T17:00:00"
"Row7794",0.6909,0.0,1015.2,12.2,2.1,"1993-11-21T18:00:00"
"Row7795",0.7707,0.3,1015.2,12.2,0.0,"1993-11-21T19:00:00"
"Row7796",0.8295,0.0,1015.6,11.7,3.6,"1993-11-21T20:00:00"
"Row7797",0.8579,0.0,1015.6,11.7,3.6,"1993-11-21T21:00:00"
"Row7798",0.8295,0.0,1015.9,11.7,2.1,"1993-11-21T22:00:00"
"Row7799",0.8295,0.3,1016.3,11.7,0.0,"1993-11-21T23:00:00"
"Row7800",0.8295,0.8,1016.3,11.7,2.6,"1993-11-22T00:00:00"
"Row7801",0.9228,1.0,1016.7917365478716,10.6,2.6,"1993-11-22T01:00:00"
"Row7802",0.8631,0.3,1015.9,11.1,0.0,"1993-11-22T02:00:00"
"Row7803",0.9228,0.3,1016.6,10.6,3.1,"1993-11-22T03:00:00"
"Row7804",0.9228,0.0,1016.3,10.6,2.6,"1993-11-22T04:00:00"
"Row7805",0.9607,0.0,1016.3,10.6,2.1,"1993-11-22T05:00:00"
"Row7806",0.9293,0.0,1016.3,11.1,0.0,"1993-11-22T06:00:00"
"Row7807",0.8932,0.0,1016.9,11.7,3.6,"1993-11-22T07:00:00"
"Row7808",0.8932,0.0,1017.3,11.7,4.1,"1993-11-22T08:00:00"
"Row7809",0.8371,0.0,1018.0,13.3,1.5,"1993-11-22T09:00:00"
"Row7810",0.692,0.0,1018.0,15.0,2.1,"1993-11-22T10:00:00"
"Row7811",0.6438,0.0,1018.3,15.6,5.7,"1993-11-22T11:00:00"
"Row7812",0.6659,0.0,1018.3,15.6,7.7,"1993-11-22T12:00:00"
"Row7813",0.5788,0.0,1018.0,16.1,6.7,"1993-11-22T13:00:00"
"Row7814",0.7469,0.0,1018.6,13.3,8.8,"1993-11-22T14:00:00"
"Row7815",0.6196,0.0,1018.3,14.4,5.2,"1993-11-22T15:00:00"
"Row7816",0.6169,0.0,1018.6,13.3,6.7,"1993-11-22T16:00:00"
"Row7817",0.6157,0.0,1019.0,12.8,6.2,"1993-11-22T17:00:00"
"Row7818",0.6605,0.0,1019.6,11.1,6.2,"1993-11-22T18:00:00"
"Row7819",0.6887,0.0,1016.7917365478716,11.1,3.6,"1993-11-22T19:00:00"
"Row7820",0.6116,0.0,1020.7,11.1,6.7,"1993-11-22T20:00:00"
"Row7821",0.6322,0.0,1021.3,10.6,6.2,"1993-11-22T21:00:00"
"Row7822",0.6581,0.0,1022.0,10.0,4.6,"1993-11-22T22:00:00"
"Row7823",0.6061,0.0,1022.4,8.9,4.1,"1993-11-22T23:00:00"
"Row7824",0.6034,0.0,1022.7,7.8,4.6,"1993-11-23T00:00:00"
"Row7825",0.6827,0.0,1023.0,8.3,2.6,"1993-11-23T01:00:00"
"Row7826",0.5806,0.0,1023.4,8.9,4.6,"1993-11-23T02:00:00"
"Row7827",0.7338,0.0,1023.4,6.1,2.6,"1993-11-23T03:00:00"
"Row7828",0.7631,0.0,1023.4,4.4,2.6,"1993-11-23T04:00:00"
"Row7829",0.6491,0.0,1023.7,6.1,3.1,"1993-11-23T05:00:00"
"Row7830",0.6046,0.0,1024.0,8.3,6.2,"1993-11-23T06:00:00"
"Row7831",0.6542,0.0,1024.4,8.3,4.1,"1993-11-23T07:00:00"
"Row7832",0.6792,0.0,1025.1,8.9,5.7,"1993-11-23T08:00:00"
"Row7833",0.6089,0.0,1025.7,10.0,5.2,"1993-11-23T09:00:00"
"Row7834",0.5658,0.0,1026.1,11.1,4.6,"1993-11-23T10:00:00"
"Row7835",0.4645,0.0,1026.1,11.7,4.6,"1993-11-23T11:00:00"
"Row7836",0.4448,0.0,1016.7917365478716,11.7,4.6,"1993-11-23T12:00:00"
"Row7837",0.3653,0.0,1016.7917365478716,12.8,5.2,"1993-11-23T13:00:00"
"Row7838",0.3521,0.0,1024.7,12.8,4.6,"1993-11-23T14:00:00"
"Row7839",0.3536,0.0,1024.4,13.3,5.7,"1993-11-23T15:00:00"
"Row7840",0.4137,0.0,1024.4,12.8,5.2,"1993-11-23T16:00:00"
"Row7841",0.5408,0.0,1024.4,10.6,5.2,"1993-11-23T17:00:00"
"Row7842",0.5629,0.0,1024.4,10.0,4.1,"1993-11-23T18:00:00"
"Row7843",0.5392,0.0,1024.7,10.0,2.6,"1993-11-23T19:00:00"
"Row7844",0.6061,0.0,1024.7,8.9,2.1,"1993-11-23T20:00:00"
"Row7845",0.6827,0.0,1024.7,8.3,2.1,"1993-11-23T21:00:00"
"Row7846",0.7359,0.0,1025.1,7.2,3.1,"1993-11-23T22:00:00"
"Row7847",0.7051,0.0,1025.7,7.2,2.1,"1993-11-23T23:00:00"
"Row7848",0.7616,0.0,1025.4,6.7,0.0,"1993-11-24T00:00:00"
"Row7849",0.7937,0.0,1025.4,6.1,2.6,"1993-11-24T01:00:00"
"Row7850",0.8513,0.0,1025.4,5.6,2.1,"1993-11-24T02:00:00"
"Row7851",0.8875,0.0,1025.4,5.0,2.6,"1993-11-24T03:00:00"
"Row7852",0.7873,0.0,1025.1,5.6,3.1,"1993-11-24T04:00:00"
"Row7853",0.4734,0.0,1025.1,8.9,6.2,"1993-11-24T05:00:00"
"Row7854",0.5524,0.0,1025.4,6.1,5.7,"1993-11-24T06:00:00"
"Row7855",0.4512,0.0,1025.7,7.2,6.2,"1993-11-24T07:00:00"
"Row7856",0.4297,0.0,1016.7917365478716,6.7,5.2,"1993-11-24T08:00:00"
"Row7857",0.3853,0.0,1026.1,8.3,4.6,"1993-11-24T09:00:00"
"Row7858",0.3283,0.0,1026.1,10.0,3.1,"1993-11-24T10:00:00"
"Row7859",0.2477,0.0,1025.7,11.1,3.1,"1993-11-24T11:00:00"
"Row7860",0.2381,0.0,1024.7,11.7,3.6,"1993-11-24T12:00:00"
"Row7861",0.1967,0.0,1023.7,13.3,2.6,"1993-11-24T13:00:00"
"Row7862",0.1891,0.0,1023.0,13.9,1.5,"1993-11-24T14:00:00"
"Row7863",0.1891,0.0,1022.7,13.9,0.0,"1993-11-24T15:00:00"
"Row7864",0.2507,0.0,1022.7,12.8,1.5,"1993-11-24T16:00:00"
"Row7865",0.3211,0.0,1022.4,11.7,0.0,"1993-11-24T17:00:00"
"Row7866",0.6339,0.0,1022.7,9.4,4.1,"1993-11-24T18:00:00"
"Row7867",0.6792,0.0,1022.4,8.9,2.6,"1993-11-24T19:00:00"
"Row7868",0.7339,0.0,1022.7,8.9,2.6,"1993-11-24T20:00:00"
"Row7869",0.7379,0.0,1022.7,8.3,2.1,"1993-11-24T21:00:00"
"Row7870",0.7624,0.0,1022.0,7.2,0.0,"1993-11-24T22:00:00"
"Row7871",0.8231,0.0,1021.7,6.7,2.1,"1993-11-24T23:00:00"
"Row7872",0.7616,0.0,1021.3,6.7,2.6,"1993-11-25T00:00:00"
"Row7873",0.5761,0.0,1021.0,7.2,2.6,"1993-11-25T01:00:00"
"Row7874",0.4065,0.0,1020.7,9.4,7.2,"1993-11-25T02:00:00"
"Row7875",0.4364,0.0,1020.7,8.9,3.6,"1993-11-25T03:00:00"
"Row7876",0.3017,0.0,1020.7,10.0,6.2,"1993-11-25T04:00:00"
"Row7877",0.3534,0.0,1020.7,8.9,6.2,"1993-11-25T05:00:00"
"Row7878",0.3699,0.0,1021.3,8.9,6.7,"1993-11-25T06:00:00"
"Row7879",0.3402,0.0,1022.0,8.9,5.7,"1993-11-25T07:00:00"
"Row7880",0.3249,0.0,1022.7,8.9,4.1,"1993-11-25T08:00:00"
"Row7881",0.4545,0.0,1023.0,8.3,4.1,"1993-11-25T09:00:00"
"Row7882",0.3905,0.0,1023.0,10.0,3.6,"1993-11-25T10:00:00"
"Row7883",0.3341,0.0,1022.4,11.1,3.6,"1993-11-25T11:00:00"
"Row7884",0.38,0.0,1021.7,12.2,3.1,"1993-11-25T12:00:00"
"Row7885",0.3696,0.0,1021.0,13.3,2.1,"1993-11-25T13:00:00"
"Row7886",0.3569,0.0,1020.0,14.4,2.6,"1993-11-25T14:00:00"
"Row7887",0.3729,0.0,1020.0,14.4,2.1,"1993-11-25T15:00:00"
"Row7888",0.3729,0.0,1020.0,14.4,1.5,"1993-11-25T16:00:00"
"Row7889",0.5241,0.0,1020.0,12.8,5.2,"1993-11-25T17:00:00"
"Row7890",0.5878,0.0,1020.7,11.7,5.2,"1993-11-25T18:00:00"
"Row7891",0.5634,0.0,1021.0,11.7,8.2,"1993-11-25T19:00:00"
"Row7892",0.6334,0.0,1021.7,11.1,6.7,"1993-11-25T20:00:00"
"Row7893",0.6322,0.0,1022.4,10.6,4.6,"1993-11-25T21:00:00"
"Row7894",0.7086,0.0,1022.4,8.9,2.1,"1993-11-25T22:00:00"
"Row7895",0.7359,0.0,1022.4,7.2,0.0,"1993-11-25T23:00:00"
"Row7896",0.7063,0.0,1022.7,7.8,1.5,"1993-11-26T00:00:00"
"Row7897",0.7063,0.0,1023.0,7.8,2.1,"1993-11-26T01:00:00"
"Row7898",0.7616,0.0,1023.0,6.7,2.1,"1993-11-26T02:00:00"
"Row7899",0.7041,0.0,1023.4,6.7,2.1,"1993-11-26T03:00:00"
"Row7900",0.8208,0.0,1023.4,5.0,2.6,"1993-11-26T04:00:00"
"Row7901",0.8208,0.0,1023.0,5.0,2.6,"1993-11-26T05:00:00"
"Row7902",0.8223,0.0,1023.4,6.1,2.1,"1993-11-26T06:00:00"
"Row7903",0.7937,0.0,1024.0,6.1,2.1,"1993-11-26T07:00:00"
"Row7904",0.7297,0.0,1024.4,6.7,3.1,"1993-11-26T08:00:00"
"Row7905",0.586,0.0,1024.7,9.4,3.6,"1993-11-26T09:00:00"
"Row7906",0.4816,0.0,1024.4,11.7,3.6,"1993-11-26T10:00:00"
"Row7907",0.3833,0.0,1024.4,13.3,3.6,"1993-11-26T11:00:00"
"Row7908",0.3168,0.0,1023.4,15.0,2.6,"1993-11-26T12:00:00"
"Row7909",0.3304,0.0,1022.4,15.6,3.6,"1993-11-26T13:00:00"
"Row7910",0.3081,0.0,1022.4,16.7,2.1,"1993-11-26T14:00:00"
"Row7911",0.4544,0.0,1022.0,15.0,2.6,"1993-11-26T15:00:00"
"Row7912",0.3894,0.0,1022.4,14.4,0.0,"1993-11-26T16:00:00"
"Row7913",0.4005,0.0,1022.4,13.3,0.0,"1993-11-26T17:00:00"
"Row7914",0.3833,0.0,1022.0,13.3,3.1,"1993-11-26T18:00:00"
"Row7915",0.5452,0.0,1022.4,12.2,3.1,"1993-11-26T19:00:00"
"Row7916",0.5634,0.0,1022.7,11.7,4.1,"1993-11-26T20:00:00"
"Row7917",0.6322,0.0,1022.7,10.6,1.5,"1993-11-26T21:00:00"
"Row7918",0.6851,0.0,1022.7,9.4,2.6,"1993-11-26T22:00:00"
"Row7919",0.6089,0.0,1022.4,10.0,2.1,"1993-11-26T23:00:00"
"Row7920",0.6816,0.0,1022.4,10.0,2.6,"1993-11-27T00:00:00"
"Row7921",0.7086,0.0,1022.4,8.9,0.0,"1993-11-27T01:00:00"
"Row7922",0.7379,0.0,1022.4,8.3,2.6,"1993-11-27T02:00:00"
"Row7923",0.7634,0.0,1021.7,7.8,2.1,"1993-11-27T03:00:00"
"Row7924",0.6792,0.0,1022.0,8.9,2.6,"1993-11-27T04:00:00"
"Row7925",0.7063,0.0,1021.3,7.8,0.0,"1993-11-27T05:00:00"
"Row7926",0.7643,0.0,1020.7,8.3,2.1,"1993-11-27T06:00:00"
"Row7927",0.7086,0.0,1020.7,8.9,2.6,"1993-11-27T07:00:00"
"Row7928",0.4448,0.0,1021.3,11.7,2.1,"1993-11-27T08:00:00"
"Row7929",0.5658,0.0,1021.3,11.1,2.6,"1993-11-27T09:00:00"
"Row7930",0.4677,0.0,1021.0,12.8,3.6,"1993-11-27T10:00:00"
"Row7931",0.6088,0.0,1022.0,11.7,7.7,"1993-11-27T11:00:00"
"Row7932",0.4692,0.0,1019.3,13.3,5.2,"1993-11-27T12:00:00"
"Row7933",0.4512,0.0,1018.6,13.9,1.5,"1993-11-27T13:00:00"
"Row7934",0.4354,0.0,1017.6,13.9,2.1,"1993-11-27T14:00:00"
"Row7935",0.4037,0.0,1017.6,14.4,0.0,"1993-11-27T15:00:00"
"Row7936",0.4023,0.0,1018.0,13.9,0.0,"1993-11-27T16:00:00"
"Row7937",0.5059,0.0,1018.0,12.8,2.1,"1993-11-27T17:00:00"
"Row7938",0.5059,0.0,1018.0,12.8,3.1,"1993-11-27T18:00:00"
"Row7939",0.6374,0.0,1018.3,12.8,0.0,"1993-11-27T19:00:00"
"Row7940",0.7141,0.5,1018.0,11.7,3.1,"1993-11-27T20:00:00"
"Row7941",0.6887,0.0,1017.6,11.1,0.0,"1993-11-27T21:00:00"
"Row7942",0.6852,0.0,1016.6,11.7,4.1,"1993-11-27T22:00:00"
"Row7943",0.743,0.0,1015.2,11.1,4.1,"1993-11-27T23:00:00"
"Row7944",0.6887,0.0,1014.2,11.1,0.0,"1993-11-28T00:00:00"
"Row7945",0.5634,0.0,1013.2,11.7,0.0,"1993-11-28T01:00:00"
"Row7946",0.5878,0.0,1014.6,11.7,2.1,"1993-11-28T02:00:00"
"Row7947",0.7681,0.0,1014.2,10.6,1.5,"1993-11-28T03:00:00"
"Row7948",0.797,0.0,1013.9,8.3,1.5,"1993-11-28T04:00:00"
"Row7949",0.7689,0.0,1013.2,11.1,4.1,"1993-11-28T05:00:00"
"Row7950",0.8274,0.0,1012.9,10.0,2.1,"1993-11-28T06:00:00"
"Row7951",0.7949,0.0,1013.5,10.6,2.6,"1993-11-28T07:00:00"
"Row7952",0.8281,1.0,1013.9,10.6,0.0,"1993-11-28T08:00:00"
"Row7953",0.8568,1.0,1014.2,10.6,1.5,"1993-11-28T09:00:00"
"Row7954",0.7949,1.3,1015.2,10.6,2.1,"1993-11-28T10:00:00"
"Row7955",0.8011,0.3,1014.9,11.1,4.6,"1993-11-28T11:00:00"
"Row7956",0.7699,0.3,1014.2,11.7,4.6,"1993-11-28T12:00:00"
"Row7957",0.7965,0.3,1013.5,11.7,2.1,"1993-11-28T13:00:00"
"Row7958",0.9293,3.6,1013.5,11.1,5.7,"1993-11-28T14:00:00"
"Row7959",0.9607,0.8,1013.9,10.6,6.2,"1993-11-28T15:00:00"
"Row7960",0.9607,0.3,1013.5,10.6,4.1,"1993-11-28T16:00:00"
"Row7961",0.9293,0.3,1014.2,11.1,3.6,"1993-11-28T17:00:00"
"Row7962",0.9297,0.3,1014.6,11.7,1.5,"1993-11-28T18:00:00"
"Row7963",0.9611,0.5,1014.9,11.7,0.0,"1993-11-28T19:00:00"
"Row7964",0.9614,0.3,1015.2,12.8,5.2,"1993-11-28T20:00:00"
"Row7965",0.9309,0.0,1015.2,13.9,5.2,"1993-11-28T21:00:00"
"Row7966",0.9309,0.0,1015.9,13.9,4.1,"1993-11-28T22:00:00"
"Row7967",0.9309,0.0,1016.3,13.9,5.2,"1993-11-28T23:00:00"
"Row7968",0.9309,0.0,1016.3,13.9,5.2,"1993-11-29T00:00:00"
"Row7969",0.9679,0.8,1016.3,13.3,4.6,"1993-11-29T01:00:00"
"Row7970",0.9614,0.5,1016.6,12.8,4.1,"1993-11-29T02:00:00"
"Row7971",0.9676,0.0,1016.6,12.2,3.6,"1993-11-29T03:00:00"
"Row7972",0.9676,0.0,1015.6,12.2,5.2,"1993-11-29T04:00:00"
"Row7973",0.9676,0.0,1015.9,12.2,3.1,"1993-11-29T05:00:00"
"Row7974",0.9676,0.0,1015.6,12.2,1.5,"1993-11-29T06:00:00"
"Row7975",0.9303,0.3,1015.6,12.8,3.1,"1993-11-29T07:00:00"
"Row7976",0.9305,0.3,1015.6,13.3,4.1,"1993-11-29T08:00:00"
"Row7977",0.9309,0.3,1015.9,13.9,5.2,"1993-11-29T09:00:00"
"Row7978",0.9309,1.8,1015.6,13.9,3.1,"1993-11-29T10:00:00"
"Row7979",0.9012,0.8,1014.9,14.4,5.2,"1993-11-29T11:00:00"
"Row7980",0.867,0.5,1013.5,15.0,6.2,"1993-11-29T12:00:00"
"Row7981",0.9311,3.3,1012.9,14.4,4.1,"1993-11-29T13:00:00"
"Row7982",0.8963,0.0,1012.5,15.6,7.2,"1993-11-29T14:00:00"
"Row7983",0.8963,0.8,1011.5,15.6,5.2,"1993-11-29T15:00:00"
"Row7984",0.6954,6.9,1011.2,14.4,7.2,"1993-11-29T16:00:00"
"Row7985",0.8941,1.8,1012.2,12.8,7.2,"1993-11-29T17:00:00"
"Row7986",0.8941,1.8,1013.2,12.8,7.7,"1993-11-29T18:00:00"
"Row7987",0.8941,0.0,1013.9,12.8,8.2,"1993-11-29T19:00:00"
"Row7988",0.8371,0.3,1014.6,13.3,7.7,"1993-11-29T20:00:00"
"Row7989",0.8371,0.0,1015.6,13.3,6.2,"1993-11-29T21:00:00"
"Row7990",0.8026,0.0,1016.3,12.2,9.8,"1993-11-29T22:00:00"
"Row7991",0.8301,0.0,1016.6,12.2,9.3,"1993-11-29T23:00:00"
"Row7992",0.8301,0.0,1016.9,12.2,10.3,"1993-11-30T00:00:00"
"Row7993",0.8579,0.0,1016.9,11.7,10.3,"1993-11-30T01:00:00"
"Row7994",0.8579,0.0,1018.3,11.7,8.2,"1993-11-30T02:00:00"
"Row7995",0.8295,0.0,1019.0,11.7,7.2,"1993-11-30T03:00:00"
"Row7996",0.8631,0.0,1019.3,11.1,8.2,"1993-11-30T04:00:00"
"Row7997",0.8568,0.0,1020.0,10.6,4.1,"1993-11-30T05:00:00"
"Row7998",0.7995,0.0,1020.3,10.0,4.6,"1993-11-30T06:00:00"
"Row7999",0.8323,0.0,1021.7,9.4,4.1,"1993-11-30T07:00:00"
"Row8000",0.7949,0.0,1022.7,10.6,2.1,"1993-11-30T08:00:00"
"Row8001",0.745,0.0,1023.4,12.2,3.6,"1993-11-30T09:00:00"
"Row8002",0.6169,0.0,1024.4,13.3,3.6,"1993-11-30T10:00:00"
"Row8003",0.5933,0.0,1024.7,13.9,4.6,"1993-11-30T11:00:00"
"Row8004",0.6196,0.0,1016.7917365478716,14.4,2.6,"1993-11-30T12:00:00"
"Row8005",0.6196,0.0,1024.0,14.4,3.6,"1993-11-30T13:00:00"
"Row8006",0.5736,0.0,1023.7,15.6,2.1,"1993-11-30T14:00:00"
"Row8007",0.5542,0.0,1024.0,15.6,4.1,"1993-11-30T15:00:00"
"Row8008",0.6184,0.0,1024.4,13.9,6.2,"1993-11-30T16:00:00"
"Row8009",0.6875,0.0,1025.1,12.8,4.1,"1993-11-30T17:00:00"
"Row8010",0.745,0.0,1025.4,12.2,5.2,"1993-11-30T18:00:00"
"Row8011",0.7141,0.0,1025.7,11.7,4.1,"1993-11-30T19:00:00"
"Row8012",0.743,0.0,1026.1,11.1,4.1,"1993-11-30T20:00:00"
"Row8013",0.737,0.0,1026.4,10.6,3.6,"1993-11-30T21:00:00"
"Row8014",0.8309,0.0,1026.8,8.3,1.5,"1993-11-30T22:00:00"
"Row8015",0.797,0.0,1027.1,8.3,2.1,"1993-11-30T23:00:00"
"Row8016",0.7907,0.0,1027.1,7.8,3.1,"1993-12-01T00:00:00"
"Row8017",0.8245,0.0,1027.4,7.8,2.1,"1993-12-01T01:00:00"
"Row8018",0.8525,0.0,1027.8,6.7,2.1,"1993-12-01T02:00:00"
"Row8019",0.8956,0.0,1027.8,7.2,0.0,"1993-12-01T03:00:00"
"Row8020",0.8885,0.0,1028.4,6.1,2.6,"1993-12-01T04:00:00"
"Row8021",0.9198,0.0,1028.1,5.6,1.5,"1993-12-01T05:00:00"
"Row8022",0.9269,0.0,1028.8,6.7,2.1,"1993-12-01T06:00:00"
"Row8023",0.9265,0.0,1029.5,6.1,2.1,"1993-12-01T07:00:00"
"Row8024",0.859,0.0,1029.8,7.2,0.0,"1993-12-01T08:00:00"
"Row8025",0.7671,0.0,1030.1,10.0,2.6,"1993-12-01T09:00:00"
"Row8026",0.6852,0.0,1030.5,11.7,1.5,"1993-12-01T10:00:00"
"Row8027",0.6643,0.0,1030.5,12.8,2.1,"1993-12-01T11:00:00"
"Row8028",0.6875,0.0,1029.8,12.8,3.1,"1993-12-01T12:00:00"
"Row8029",0.5542,0.0,1029.1,15.6,2.1,"1993-12-01T13:00:00"
"Row8030",0.6455,0.0,1028.8,14.4,2.1,"1993-12-01T14:00:00"
"Row8031",0.692,0.0,1028.8,15.0,6.2,"1993-12-01T15:00:00"
"Row8032",0.7488,0.0,1028.8,14.4,4.1,"1993-12-01T16:00:00"
"Row8033",0.805,0.0,1029.1,13.9,5.2,"1993-12-01T17:00:00"
"Row8034",0.805,0.0,1029.1,13.9,4.6,"1993-12-01T18:00:00"
"Row8035",0.9004,0.0,1029.5,13.3,4.6,"1993-12-01T19:00:00"
"Row8036",0.8941,0.0,1029.8,12.8,4.1,"1993-12-01T20:00:00"
"Row8037",0.9303,0.0,1029.5,12.8,6.2,"1993-12-01T21:00:00"
"Row8038",0.9299,0.0,1029.8,12.2,3.6,"1993-12-01T22:00:00"
"Row8039",0.9611,0.0,1030.1,11.7,3.1,"1993-12-01T23:00:00"
"Row8040",0.9607,0.0,1029.5,10.6,3.1,"1993-12-02T00:00:00"
"Row8041",0.9607,0.0,1029.1,10.6,2.1,"1993-12-02T01:00:00"
"Row8042",0.9669,0.0,1028.8,9.4,2.1,"1993-12-02T02:00:00"
"Row8043",0.9669,0.0,1029.1,9.4,1.5,"1993-12-02T03:00:00"
"Row8044",0.9602,0.0,1028.4,8.9,1.5,"1993-12-02T04:00:00"
"Row8045",1.0,0.0,1028.4,8.3,0.0,"1993-12-02T05:00:00"
"Row8046",0.9602,0.0,1028.8,8.9,0.0,"1993-12-02T06:00:00"
"Row8047",0.9284,0.0,1029.5,9.4,2.1,"1993-12-02T07:00:00"
"Row8048",0.9606,0.0,1031.2,10.0,0.0,"1993-12-02T08:00:00"
"Row8049",0.8932,0.0,1030.1,11.7,0.0,"1993-12-02T09:00:00"
"Row8050",0.8042,0.0,1030.5,13.3,2.6,"1993-12-02T10:00:00"
"Row8051",0.7734,0.0,1030.1,13.9,1.5,"1993-12-02T11:00:00"
"Row8052",0.7193,0.0,1029.5,14.4,3.6,"1993-12-02T12:00:00"
"Row8053",0.5764,0.0,1028.8,16.7,2.1,"1993-12-02T13:00:00"
"Row8054",0.4834,0.0,1027.4,18.3,1.5,"1993-12-02T14:00:00"
